"","X1","Y1","ProbId1","X2","Y2","ProbId2","X3","Y3","ProbId3","X4","Y4","ProbId4","X5","Y5","ProbId5","X6","Y6","ProbId6","X7","Y7","ProbId7","X8","Y8","ProbId8"
"87",580.5,537.74,1,1236.2,407.69,0.83043,737.48,896.07,0.85748,677.67,588.11,1,1259.4,548.62,0.99999,980.64,258.91,1,NA,NA,NA,1263,569.38,0.89362
"88",583.23,531.5,1,1239.4,417.53,0.83043,741.95,900.73,0.85748,679.49,593.29,1,NA,NA,NA,986.03,258.28,1,NA,NA,NA,NA,NA,NA
"89",585.33,527.17,1,1242.8,428.13,0.83043,745.51,904.68,0.85748,681.37,598.47,1,NA,NA,NA,989.61,257.65,1,NA,NA,NA,NA,NA,NA
"90",587.6,522.47,1,1245.6,436.18,0.83043,749.16,908.48,0.85748,683.09,603.78,1,NA,NA,NA,993.41,257.11,1,NA,NA,NA,NA,NA,NA
"91",589.39,519.14,1,1248.2,443.78,0.83043,751.87,911.7,0.85748,684.62,608.36,1,NA,NA,NA,996.82,256.7,1,NA,NA,NA,NA,NA,NA
"92",592.1,513.41,1,1250.6,450.34,0.83043,755.85,914.99,0.85748,685.92,612.03,1,NA,NA,NA,999.97,256.13,1,NA,NA,NA,NA,NA,NA
"93",593.85,509.93,1,1253.5,460.29,0.83043,764.32,919.04,0.85748,686.95,615.97,1,NA,NA,NA,1003.9,256.14,1,NA,NA,NA,NA,NA,NA
"94",595.55,506.55,1,1255.9,470.34,0.83043,771.79,923,0.85748,684.52,624.02,1,NA,NA,NA,1011.4,258.29,1,NA,NA,NA,NA,NA,NA
"95",596.95,503.71,1,1258.4,479.7,0.83043,778.36,926.36,0.85748,682.18,632.4,1,1242,586.61,0.76088,1018.8,259.69,1,NA,NA,NA,1220.7,585.09,0.93288
"96",598.02,501.84,1,1260.1,486.96,0.83043,784.51,929.35,0.85748,679.72,640.97,1,1244.9,591.02,0.76088,1025.6,261.94,1,NA,NA,NA,1214.9,578.75,0.93288
"97",599.63,497.83,1,1261.9,495.12,0.83043,789.37,931.61,0.85748,676.56,649.51,1,1248.5,596.12,0.76088,1031.4,263.74,1,NA,NA,NA,1210.4,573.91,0.93288
"98",600.04,492.87,1,1263.1,500.29,0.83043,794.67,934.16,0.85748,674.41,657.24,1,1251,600,0.76088,1036.7,265.54,1,NA,NA,NA,1206.4,568.55,0.93288
"99",602.12,485.34,1,1264.5,506.55,0.83043,799.53,936.61,0.85748,672.38,664.35,1,1254.4,604.35,0.76088,1041.4,266.96,1,NA,NA,NA,1202.8,563.18,0.93288
"100",603.6,478.31,1,1265.9,512.94,0.83043,803.34,938.59,0.85748,670.58,670.75,1,1256.9,607.92,0.76088,1045.2,268.27,1,NA,NA,NA,1199.9,558.86,0.93288
"101",604.67,472.22,1,1266.8,516.62,0.83043,807.41,940.75,0.85748,669.15,677.02,1,1259.2,610.83,0.76088,1049.3,269.53,1,NA,NA,NA,1197.5,555.4,0.93288
"102",605.98,465.67,1,1268.2,521.36,0.83043,811.25,942.79,0.85748,670.64,683.37,1,1260.9,613.08,0.76088,1053.8,271.17,1,NA,NA,NA,1194.9,551.41,0.93288
"103",606.9,460.49,1,1269.3,525.6,0.83043,814.14,944.3,0.85748,674.44,692.29,1,1263.7,616.21,0.76088,1056.5,272.12,1,NA,NA,NA,1192.6,547.66,0.93288
